,STR,LYM
1027290,0.1,0.01
1027291,0.22418519646664636,0.03571428571428571
1027292,0.28865979381443296,0.020618556701030927
1027293,0.2916666666666667,0.011111111111111112
1027294,0.34715359828141784,0.021741699161054
1027295,0.37047191011235947,0.03488372093023256
1027296,0.22698085419734906,0.12
1027304,0.16,0.09434210526315781
1027305,0.08901601830663619,0.31191919191919193
1027306,0.16494845360824742,0.1597021276595745
1027307,0.12354001942016926,0.1607492550021286
1027308,0.2736842105263158,0.14130434782608695
1027309,0.26436781609195403,0.06142605190224242
1027310,0.05949156569256357,0.011850789096126257
1027311,0.21672036082474233,0.04
1027312,0.11730205278592384,0.11645353793691401
1027313,0.11433144187399968,0.010526315789473684
1027314,0.20430107526881722,0.0
1027315,0.17101045296167255,0.05
1027316,0.2676244790524237,0.0
1027317,0.12257521565327162,0.07868125369603785
1027318,0.044444444444444446,0.021739130434782608
1027319,0.29213483146067415,0.07526881720430108
1027320,0.20497374111831942,0.0754746835443038
1027321,0.20248643761301993,0.043478260869565216
1027322,0.32,0.07
1027323,0.2841148325358852,0.09090909090909091
1027324,0.20588235294117646,0.04285714285714286
1027325,0.1916599516518936,0.03333333333333333
1027326,0.15714285714285714,0.016584699453551927
1027327,0.25541950113378686,0.011494252873563218
1027328,0.23,0.058823529411764705
1027329,0.21272727272727274,0.054200940070505285
1027331,0.2195890410958904,0.021874252928520202
1027332,0.18610852713178297,0.043542199488491064
1027333,0.26515859355790516,0.1235122763212651
1027334,0.12956427015250543,0.0
1027335,0.07291666666666667,0.1326530612244898
1027336,0.1357954545454546,0.051980466630493855
1027337,0.21428571428571427,0.05154639175257732
1027338,0.20426136363636357,0.08316151202749136
1027339,0.20897435897435904,0.11891525423728816
1027340,0.06054545454545455,0.020597517357458447
1027341,0.12307692307692308,0.046153846153846156
1027342,0.09878048780487805,0.024390243902439025
1027343,0.058823529411764705,0.0
1027344,0.21428571428571427,0.10344827586206896
1027345,0.19517497348886534,0.08171681043551442
1027346,0.2653061224489796,0.05740595611285272
1027348,0.21686746987951808,0.06818181818181818
16416,0.26,0.05
16417,0.1958762886597938,0.057339901477832515
196629,0.2,0.050505050505050504
